city,distance_km,vehicle_type,mileage_kmpl,fuel_price_per_l,food_type,food_budget_tier,meals_per_day,activity_count,activity_type,needs_accommodation,hotel_cost_per_night,people_count,transport_type,total_daily_expense
Kochi,13.0,car,18.1,102.0,non_veg,mid_range,3,2,adventure,0,0.0,2,rental_vehicle,2741.78
Chennai,64.9,car,13.6,102.0,non_veg,budget,2,5,shopping,1,1072.39,1,public_transport,2790.48
Hyderabad,134.2,bike,36.6,102.0,veg,mid_range,3,5,adventure,0,0.0,3,personal_vehicle,5645.89
Goa,197.1,scooter,42.2,102.0,local_cuisine,mid_range,3,5,entertainment,0,0.0,1,public_transport,2163.45
Goa,62.3,car,15.5,102.0,cafe,budget,3,4,beach,0,0.0,1,rental_vehicle,1731.65
Delhi,94.0,bike,46.0,102.0,fast_food,budget,2,4,adventure,1,1841.92,1,personal_vehicle,2754.88
Goa,142.0,car,17.3,102.0,cafe,fine_dining,3,4,shopping,1,3519.93,1,taxi,7595.9
Bengaluru,158.8,scooter,40.2,102.0,non_veg,budget,3,5,beach,0,0.0,1,taxi,1814.52
Mumbai,152.5,scooter,40.9,102.0,cafe,budget,2,3,museum,0,0.0,1,taxi,1561.41
Goa,59.0,bike,32.3,102.0,cafe,mid_range,3,1,adventure,0,0.0,1,rental_vehicle,1596.99
Kochi,21.5,scooter,42.3,102.0,fast_food,budget,3,2,museum,0,0.0,2,rental_vehicle,1815.78
Goa,135.4,bike,49.5,102.0,veg,fine_dining,2,3,shopping,0,0.0,2,public_transport,4129.74
Bengaluru,173.5,car,19.0,102.0,local_cuisine,budget,3,1,shopping,0,0.0,1,public_transport,1702.85
Chennai,175.4,ev,0.11,8.5,local_cuisine,budget,3,3,sightseeing,1,4042.3,1,rental_vehicle,5358.19
Bengaluru,116.8,car,19.9,102.0,local_cuisine,budget,3,3,cafe_hopping,0,0.0,1,public_transport,1597.19
Kochi,28.8,car,18.4,102.0,local_cuisine,mid_range,3,5,cafe_hopping,0,0.0,2,rental_vehicle,3803.83
Delhi,58.7,car,20.6,102.0,cafe,mid_range,2,2,entertainment,0,0.0,3,public_transport,3376.22
Kochi,109.7,scooter,41.2,102.0,fast_food,mid_range,3,1,museum,1,2433.57,2,public_transport,5198.23
Bengaluru,11.7,bike,44.1,102.0,fast_food,mid_range,3,5,shopping,0,0.0,2,rental_vehicle,3737.76
Goa,38.4,car,17.1,102.0,cafe,mid_range,3,4,adventure,0,0.0,2,public_transport,3644.51
Kochi,90.8,bike,38.5,102.0,fast_food,fine_dining,3,4,entertainment,0,0.0,1,rental_vehicle,3090.16
Delhi,62.7,ev,0.11,8.5,fast_food,mid_range,3,3,cafe_hopping,0,0.0,3,personal_vehicle,4315.39
Chennai,83.3,bike,33.4,102.0,veg,budget,3,3,cafe_hopping,0,0.0,2,personal_vehicle,2177.12
Chennai,179.7,car,12.3,102.0,veg,mid_range,3,3,adventure,0,0.0,4,personal_vehicle,7450.14
Kochi,54.8,car,12.7,102.0,fast_food,budget,3,3,sightseeing,1,958.86,1,personal_vehicle,2287.58
Kochi,91.9,scooter,47.1,102.0,cafe,fine_dining,3,2,cafe_hopping,0,0.0,1,personal_vehicle,2800.51
Goa,157.4,car,18.9,102.0,fast_food,budget,3,5,museum,1,4346.85,1,public_transport,7100.15
Mumbai,174.1,bike,38.2,102.0,non_veg,budget,2,1,sightseeing,0,0.0,4,public_transport,2567.96
Goa,96.9,scooter,42.9,102.0,fast_food,fine_dining,4,2,beach,1,2361.05,3,taxi,12387.14
Hyderabad,156.5,car,14.7,102.0,fast_food,budget,3,3,museum,0,0.0,1,public_transport,2127.31
Delhi,189.4,car,16.6,102.0,fast_food,mid_range,3,5,entertainment,1,2735.76,4,taxi,11431.82
Jaipur,170.3,car,16.5,102.0,cafe,budget,4,5,cafe_hopping,0,0.0,2,public_transport,3808.56
Chennai,149.8,ev,0.1,8.5,local_cuisine,mid_range,3,3,beach,1,916.98,2,taxi,4472.89
Jaipur,17.2,bike,48.0,102.0,non_veg,mid_range,3,5,entertainment,0,0.0,2,taxi,3625.65
Hyderabad,162.0,ev,0.16,8.5,cafe,mid_range,3,1,museum,1,4386.2,1,personal_vehicle,6230.99
Chennai,112.3,bike,39.9,102.0,non_veg,budget,3,4,museum,0,0.0,2,personal_vehicle,2193.58
Hyderabad,14.0,car,18.3,102.0,veg,budget,3,3,shopping,0,0.0,3,public_transport,2876.14
Jaipur,57.2,ev,0.18,8.5,cafe,budget,4,2,cafe_hopping,0,0.0,1,personal_vehicle,1073.05
Hyderabad,173.5,ev,0.14,8.5,non_veg,mid_range,3,2,museum,1,2146.5,1,rental_vehicle,3703.54
Jaipur,198.7,ev,0.13,8.5,cafe,fine_dining,3,1,entertainment,1,1120.71,3,rental_vehicle,8379.63
Bengaluru,194.9,car,16.2,102.0,cafe,budget,3,2,cafe_hopping,0,0.0,1,public_transport,2116.12
Chennai,17.6,bike,32.1,102.0,cafe,budget,3,2,entertainment,1,1979.2,2,public_transport,3400.56
Goa,152.8,scooter,53.5,102.0,veg,mid_range,2,1,adventure,1,895.64,4,public_transport,4573.67
Chennai,170.2,scooter,41.6,102.0,non_veg,budget,3,4,sightseeing,0,0.0,4,taxi,5218.41
Jaipur,68.7,ev,0.12,8.5,cafe,mid_range,3,3,museum,0,0.0,2,personal_vehicle,2920.97
Delhi,93.7,bike,31.2,102.0,veg,mid_range,3,1,museum,1,2038.97,4,public_transport,6795.08
Goa,170.9,scooter,45.3,102.0,cafe,mid_range,3,3,beach,1,4382.93,2,taxi,8129.53
Bengaluru,118.4,ev,0.15,8.5,veg,mid_range,3,2,sightseeing,0,0.0,1,rental_vehicle,1669.36
Kochi,155.5,ev,0.15,8.5,local_cuisine,mid_range,2,1,museum,0,0.0,1,rental_vehicle,1382.78
Kochi,31.3,car,16.2,102.0,local_cuisine,budget,4,2,sightseeing,0,0.0,1,taxi,1579.62
Hyderabad,115.6,car,18.6,102.0,local_cuisine,fine_dining,4,5,adventure,0,0.0,1,personal_vehicle,4208.83
Goa,13.3,bike,45.4,102.0,non_veg,mid_range,3,4,beach,0,0.0,3,public_transport,4672.35
Mumbai,75.8,car,13.4,102.0,fast_food,mid_range,3,1,sightseeing,0,0.0,2,personal_vehicle,3064.35
Goa,46.5,car,13.9,102.0,cafe,budget,3,5,cafe_hopping,1,1961.13,1,personal_vehicle,3720.5
Bengaluru,81.3,scooter,51.8,102.0,cafe,fine_dining,3,5,cafe_hopping,0,0.0,1,taxi,3385.22
Goa,147.4,scooter,50.2,102.0,local_cuisine,mid_range,3,4,shopping,0,0.0,4,taxi,6552.64
Bengaluru,42.3,bike,41.1,102.0,fast_food,budget,3,4,beach,0,0.0,2,rental_vehicle,2425.59
Bengaluru,17.0,scooter,48.3,102.0,local_cuisine,mid_range,3,2,entertainment,0,0.0,2,taxi,3124.36
Hyderabad,75.6,ev,0.17,8.5,non_veg,fine_dining,2,4,entertainment,1,3111.74,1,taxi,5623.38
Hyderabad,33.6,scooter,49.7,102.0,non_veg,mid_range,3,1,adventure,0,0.0,2,personal_vehicle,2316.66
Bengaluru,163.5,scooter,46.1,102.0,cafe,mid_range,3,2,shopping,1,2422.15,1,public_transport,4584.19
Bengaluru,160.7,bike,42.3,102.0,non_veg,budget,3,5,beach,0,0.0,2,rental_vehicle,3221.12
Bengaluru,33.8,bike,41.5,102.0,veg,mid_range,2,2,adventure,0,0.0,3,personal_vehicle,3259.55
Goa,163.1,scooter,43.7,102.0,fast_food,mid_range,3,3,cafe_hopping,1,2995.9,1,taxi,5717.98
Hyderabad,40.3,ev,0.15,8.5,non_veg,mid_range,2,1,sightseeing,0,0.0,2,rental_vehicle,2167.48
Jaipur,195.8,car,16.6,102.0,cafe,mid_range,3,5,adventure,1,2316.67,2,personal_vehicle,6644.86
Hyderabad,149.8,ev,0.19,8.5,non_veg,fine_dining,3,1,entertainment,0,0.0,4,personal_vehicle,9917.57
Bengaluru,109.5,car,21.3,102.0,fast_food,mid_range,3,4,cafe_hopping,0,0.0,2,personal_vehicle,3525.47
Hyderabad,182.8,car,21.7,102.0,fast_food,fine_dining,2,2,museum,0,0.0,2,taxi,4627.17
Jaipur,75.2,ev,0.13,8.5,fast_food,mid_range,3,5,cafe_hopping,1,1886.27,2,taxi,5215.97
Delhi,165.1,bike,35.6,102.0,local_cuisine,budget,3,2,adventure,1,3773.89,1,rental_vehicle,5345.93
Jaipur,164.0,car,16.1,102.0,local_cuisine,mid_range,3,2,entertainment,0,0.0,1,taxi,2870.4
Hyderabad,120.1,scooter,50.2,102.0,cafe,budget,4,3,entertainment,0,0.0,3,public_transport,3692.93
Goa,152.4,bike,47.9,102.0,fast_food,fine_dining,3,1,beach,1,1852.88,2,taxi,7082.49
Mumbai,18.1,scooter,51.1,102.0,fast_food,mid_range,2,1,museum,0,0.0,1,public_transport,945.85
Chennai,47.9,bike,30.5,102.0,non_veg,mid_range,2,1,sightseeing,0,0.0,1,public_transport,1141.4
Delhi,175.0,ev,0.19,8.5,veg,mid_range,2,4,sightseeing,1,1496.23,1,rental_vehicle,3223.82
Bengaluru,121.4,ev,0.14,8.5,local_cuisine,budget,3,1,entertainment,1,908.27,1,personal_vehicle,1735.91
Delhi,31.8,scooter,48.2,102.0,non_veg,mid_range,3,1,museum,1,1997.75,2,taxi,4826.45
Goa,121.9,ev,0.19,8.5,local_cuisine,budget,4,4,entertainment,0,0.0,2,rental_vehicle,2883.36
Mumbai,189.3,scooter,52.5,102.0,cafe,budget,3,3,cafe_hopping,0,0.0,1,public_transport,1347.9
Goa,36.1,ev,0.19,8.5,cafe,mid_range,3,5,beach,0,0.0,1,public_transport,1740.3
Kochi,146.0,bike,32.7,102.0,local_cuisine,budget,3,3,beach,1,1386.04,2,public_transport,4009.81
Jaipur,137.6,scooter,49.0,102.0,veg,fine_dining,3,2,beach,0,0.0,2,personal_vehicle,5013.55
Kochi,59.2,bike,40.7,102.0,fast_food,mid_range,3,1,entertainment,1,3270.7,3,personal_vehicle,6902.11
Mumbai,120.2,car,14.0,102.0,veg,mid_range,3,3,shopping,0,0.0,2,taxi,4382.57
Goa,59.0,car,18.7,102.0,veg,budget,2,3,beach,1,2533.62,3,personal_vehicle,5104.85
Goa,107.2,car,18.4,102.0,veg,mid_range,3,5,cafe_hopping,0,0.0,2,rental_vehicle,3845.76
Bengaluru,134.3,ev,0.12,8.5,cafe,mid_range,4,3,entertainment,1,3053.6,3,taxi,8966.34
Chennai,99.7,bike,47.6,102.0,fast_food,mid_range,2,1,shopping,1,3452.81,2,public_transport,5917.77
Mumbai,104.2,car,18.3,102.0,local_cuisine,budget,3,4,shopping,0,0.0,1,public_transport,1663.75
Goa,38.7,scooter,40.3,102.0,fast_food,budget,3,4,shopping,1,3587.2,2,personal_vehicle,5718.31
Hyderabad,52.7,car,12.4,102.0,non_veg,budget,3,1,adventure,1,2554.04,4,rental_vehicle,5936.56
Bengaluru,115.4,ev,0.11,8.5,non_veg,mid_range,3,3,adventure,0,0.0,1,personal_vehicle,1602.92
Bengaluru,177.7,scooter,41.9,102.0,local_cuisine,mid_range,3,2,sightseeing,1,831.4,1,taxi,2913.26
Kochi,137.4,scooter,41.6,102.0,veg,mid_range,3,3,beach,0,0.0,1,public_transport,1898.24
Mumbai,49.4,bike,36.8,102.0,veg,fine_dining,4,3,shopping,1,3250.19,1,public_transport,6364.27
Bengaluru,187.4,scooter,50.7,102.0,local_cuisine,budget,4,3,sightseeing,1,3618.22,4,public_transport,8371.36
Bengaluru,191.3,scooter,51.1,102.0,veg,mid_range,3,1,cafe_hopping,0,0.0,1,public_transport,1593.41
Kochi,110.5,bike,36.6,102.0,cafe,budget,2,5,entertainment,0,0.0,2,rental_vehicle,2701.24
Goa,190.8,car,12.8,102.0,fast_food,budget,3,4,sightseeing,0,0.0,2,taxi,3967.63
Bengaluru,12.0,scooter,41.3,102.0,cafe,mid_range,3,3,cafe_hopping,0,0.0,2,public_transport,2854.87
Chennai,179.4,ev,0.19,8.5,local_cuisine,mid_range,2,4,shopping,0,0.0,1,public_transport,1537.53
Delhi,86.2,bike,49.9,102.0,fast_food,budget,2,5,entertainment,0,0.0,3,personal_vehicle,3339.07
Goa,173.5,car,13.9,102.0,non_veg,mid_range,3,1,cafe_hopping,1,2519.99,4,taxi,8692.13
Goa,181.9,ev,0.18,8.5,fast_food,mid_range,3,5,beach,0,0.0,1,rental_vehicle,2171.1
Kochi,100.0,car,19.1,102.0,cafe,mid_range,3,1,entertainment,0,0.0,1,rental_vehicle,2036.09
Jaipur,47.4,bike,42.2,102.0,non_veg,mid_range,3,2,sightseeing,0,0.0,1,personal_vehicle,1480.33
Bengaluru,187.9,bike,36.0,102.0,fast_food,budget,2,2,beach,1,2139.95,2,personal_vehicle,4196.17
Goa,102.3,ev,0.12,8.5,local_cuisine,budget,4,2,shopping,1,4205.11,1,rental_vehicle,5547.4
Jaipur,179.2,car,21.7,102.0,veg,mid_range,3,1,entertainment,1,1694.01,2,taxi,5216.52
Kochi,193.0,car,15.9,102.0,veg,budget,3,1,sightseeing,1,1393.35,2,taxi,4222.66
Mumbai,63.0,ev,0.18,8.5,fast_food,budget,3,3,sightseeing,0,0.0,2,rental_vehicle,2209.78
Chennai,50.5,car,14.3,102.0,local_cuisine,mid_range,2,1,shopping,0,0.0,1,personal_vehicle,1168.75
Chennai,16.3,bike,38.6,102.0,cafe,budget,3,3,cafe_hopping,0,0.0,1,personal_vehicle,987.51
Goa,14.2,car,17.6,102.0,fast_food,mid_range,3,2,adventure,1,1309.87,2,rental_vehicle,4330.77
Hyderabad,128.8,bike,36.4,102.0,local_cuisine,mid_range,3,1,entertainment,0,0.0,3,rental_vehicle,4386.29
Jaipur,10.8,bike,33.0,102.0,fast_food,mid_range,3,5,cafe_hopping,1,2270.83,1,rental_vehicle,4137.32
Chennai,144.4,ev,0.1,8.5,veg,fine_dining,3,3,museum,0,0.0,1,personal_vehicle,2787.68
Jaipur,38.4,ev,0.13,8.5,non_veg,mid_range,3,3,adventure,0,0.0,2,public_transport,3080.93
Chennai,104.8,scooter,42.9,102.0,local_cuisine,budget,3,2,entertainment,0,0.0,1,public_transport,1186.4
Hyderabad,115.8,bike,41.1,102.0,fast_food,budget,2,1,shopping,0,0.0,1,public_transport,855.41
Hyderabad,187.7,scooter,42.5,102.0,local_cuisine,budget,3,1,sightseeing,1,3003.36,2,personal_vehicle,5247.84
Goa,21.5,ev,0.15,8.5,fast_food,mid_range,2,4,adventure,0,0.0,2,taxi,2895.88
Mumbai,93.2,scooter,43.0,102.0,non_veg,mid_range,3,1,adventure,1,1655.68,1,public_transport,3124.94
Bengaluru,184.7,ev,0.12,8.5,veg,budget,4,1,cafe_hopping,1,4392.48,1,personal_vehicle,5605.17
Delhi,117.0,scooter,49.2,102.0,non_veg,mid_range,2,4,adventure,0,0.0,4,personal_vehicle,5277.36
Delhi,125.1,bike,37.7,102.0,veg,budget,2,1,beach,0,0.0,1,public_transport,1007.18
Hyderabad,115.0,ev,0.16,8.5,cafe,mid_range,3,5,museum,0,0.0,3,public_transport,5291.31
Chennai,23.9,car,21.4,102.0,non_veg,budget,3,4,sightseeing,0,0.0,2,rental_vehicle,2517.66
Chennai,131.5,ev,0.15,8.5,local_cuisine,budget,3,4,museum,1,824.01,4,public_transport,5041.51
Jaipur,171.1,car,19.9,102.0,cafe,mid_range,3,3,beach,0,0.0,1,taxi,2673.35
Mumbai,60.1,scooter,42.3,102.0,cafe,mid_range,3,2,adventure,1,3009.26,1,public_transport,4797.17
Mumbai,80.6,bike,42.9,102.0,non_veg,budget,2,5,sightseeing,0,0.0,1,personal_vehicle,1233.41
Chennai,180.4,car,20.0,102.0,cafe,mid_range,3,5,cafe_hopping,0,0.0,1,rental_vehicle,3003.69
Bengaluru,107.8,bike,49.1,102.0,cafe,mid_range,2,5,entertainment,0,0.0,1,personal_vehicle,1611.25
Delhi,161.0,car,14.5,102.0,veg,budget,3,1,museum,0,0.0,1,personal_vehicle,1782.76
Bengaluru,85.3,bike,30.3,102.0,local_cuisine,mid_range,3,1,cafe_hopping,1,1222.89,1,taxi,3163.5
Mumbai,48.3,scooter,52.1,102.0,fast_food,mid_range,3,2,shopping,1,3319.62,2,personal_vehicle,5642.74
Hyderabad,149.8,scooter,48.6,102.0,cafe,fine_dining,3,3,entertainment,1,4499.72,1,rental_vehicle,7723.94
Mumbai,148.9,bike,39.5,102.0,cafe,mid_range,3,4,adventure,0,0.0,1,personal_vehicle,1960.79
Kochi,195.7,bike,33.9,102.0,local_cuisine,budget,3,3,shopping,0,0.0,3,taxi,3854.39
Bengaluru,89.0,bike,48.8,102.0,veg,mid_range,2,4,sightseeing,0,0.0,1,taxi,1794.3
Hyderabad,55.6,scooter,43.0,102.0,veg,budget,4,5,sightseeing,0,0.0,1,public_transport,1606.99
Chennai,142.0,ev,0.15,8.5,non_veg,mid_range,3,2,entertainment,0,0.0,1,rental_vehicle,1779.78
Chennai,110.1,bike,46.3,102.0,fast_food,budget,3,2,museum,0,0.0,1,public_transport,1145.5
Mumbai,40.5,ev,0.12,8.5,fast_food,mid_range,3,2,beach,1,1876.61,2,taxi,5049.7
Goa,33.1,scooter,49.3,102.0,veg,mid_range,3,1,shopping,0,0.0,1,public_transport,1323.36
Goa,24.8,bike,30.7,102.0,local_cuisine,fine_dining,2,4,museum,1,1435.01,4,public_transport,9144.98
Bengaluru,144.3,car,19.7,102.0,veg,mid_range,3,4,sightseeing,0,0.0,1,taxi,2768.51
Goa,82.8,scooter,47.6,102.0,cafe,budget,3,2,museum,0,0.0,1,rental_vehicle,1251.03
Delhi,143.9,car,16.7,102.0,cafe,budget,3,3,shopping,0,0.0,1,taxi,2142.32
Mumbai,192.9,bike,46.7,102.0,veg,mid_range,3,1,adventure,1,3266.48,2,rental_vehicle,6531.49
Hyderabad,95.2,ev,0.16,8.5,cafe,mid_range,2,2,cafe_hopping,0,0.0,2,rental_vehicle,2361.04
Kochi,189.1,bike,32.0,102.0,non_veg,budget,3,4,sightseeing,0,0.0,1,rental_vehicle,1933.44
Mumbai,192.3,ev,0.15,8.5,veg,budget,3,5,entertainment,1,4020.33,2,personal_vehicle,6611.04
Bengaluru,166.0,scooter,46.8,102.0,non_veg,budget,3,4,cafe_hopping,0,0.0,1,taxi,1715.93
Delhi,149.2,bike,42.2,102.0,local_cuisine,fine_dining,3,2,adventure,1,1040.03,1,rental_vehicle,4321.46
Delhi,119.2,bike,46.3,102.0,local_cuisine,budget,3,5,beach,1,1906.6,1,taxi,3529.45
Hyderabad,162.5,car,18.3,102.0,veg,mid_range,4,3,entertainment,0,0.0,4,public_transport,7423.4
Chennai,121.9,scooter,40.5,102.0,veg,budget,3,1,shopping,0,0.0,1,public_transport,1102.04
Delhi,36.4,scooter,52.8,102.0,cafe,budget,3,2,entertainment,1,2976.01,1,taxi,4133.15
Goa,74.9,scooter,53.1,102.0,local_cuisine,budget,3,4,shopping,0,0.0,1,personal_vehicle,1224.26
Jaipur,52.4,bike,45.9,102.0,local_cuisine,budget,3,1,museum,1,2092.28,2,personal_vehicle,3708.95
Goa,172.3,bike,44.8,102.0,cafe,budget,3,4,sightseeing,0,0.0,4,rental_vehicle,4393.15
Delhi,128.9,ev,0.12,8.5,cafe,fine_dining,2,1,beach,0,0.0,4,taxi,6997.65
Hyderabad,168.9,car,12.3,102.0,cafe,mid_range,3,5,museum,0,0.0,1,personal_vehicle,3092.61
Hyderabad,66.3,bike,33.1,102.0,non_veg,budget,4,5,entertainment,0,0.0,3,public_transport,4117.28
Bengaluru,80.5,ev,0.16,8.5,non_veg,fine_dining,3,5,museum,0,0.0,1,rental_vehicle,3083.64
Kochi,35.9,scooter,50.2,102.0,local_cuisine,fine_dining,2,5,cafe_hopping,0,0.0,1,taxi,2608.77
Kochi,50.2,ev,0.15,8.5,local_cuisine,fine_dining,3,2,shopping,0,0.0,1,taxi,2858.55
Jaipur,156.0,bike,39.8,102.0,fast_food,mid_range,3,4,shopping,1,2692.61,2,personal_vehicle,5970.06
Kochi,43.7,ev,0.18,8.5,veg,fine_dining,3,1,museum,0,0.0,1,public_transport,2350.04
Hyderabad,70.7,scooter,47.8,102.0,fast_food,budget,3,4,shopping,0,0.0,2,personal_vehicle,2348.93
Mumbai,193.4,car,12.0,102.0,non_veg,budget,4,5,cafe_hopping,0,0.0,1,rental_vehicle,3304.15
Bengaluru,82.2,bike,42.2,102.0,veg,budget,4,1,sightseeing,1,3730.47,4,public_transport,7703.75
Kochi,163.7,scooter,49.9,102.0,fast_food,budget,3,2,cafe_hopping,0,0.0,1,taxi,1407.42
Delhi,156.2,scooter,45.7,102.0,non_veg,mid_range,3,2,entertainment,1,931.24,3,personal_vehicle,5006.22
Hyderabad,155.2,scooter,52.0,102.0,veg,mid_range,3,1,sightseeing,1,2109.82,4,rental_vehicle,7636.69
Bengaluru,14.6,bike,37.5,102.0,non_veg,fine_dining,3,1,sightseeing,1,4258.89,1,taxi,6991.48
Mumbai,26.1,ev,0.19,8.5,local_cuisine,budget,3,1,entertainment,1,2142.19,1,public_transport,2913.01
Kochi,179.3,bike,45.1,102.0,cafe,budget,3,5,shopping,1,1840.95,2,taxi,4555.18
Mumbai,196.2,bike,35.8,102.0,local_cuisine,mid_range,3,5,cafe_hopping,0,0.0,2,personal_vehicle,4003.98
Jaipur,136.1,scooter,47.1,102.0,non_veg,budget,2,4,shopping,0,0.0,1,taxi,1442.32
Kochi,188.0,bike,35.0,102.0,veg,budget,3,1,cafe_hopping,0,0.0,1,taxi,1470.08
Hyderabad,110.3,ev,0.15,8.5,veg,fine_dining,3,2,cafe_hopping,1,4158.03,1,rental_vehicle,7081.96
Hyderabad,131.8,ev,0.14,8.5,fast_food,mid_range,2,3,shopping,0,0.0,1,rental_vehicle,1464.79
Goa,195.8,bike,37.1,102.0,non_veg,fine_dining,3,2,museum,0,0.0,2,public_transport,5369.02
Jaipur,58.0,ev,0.16,8.5,local_cuisine,mid_range,3,2,shopping,1,3155.62,1,rental_vehicle,4757.49
Bengaluru,162.3,ev,0.11,8.5,cafe,budget,3,5,sightseeing,0,0.0,2,taxi,3095.66
Chennai,44.4,car,21.1,102.0,local_cuisine,mid_range,3,4,museum,0,0.0,1,rental_vehicle,1872.23
Hyderabad,168.3,scooter,48.4,102.0,veg,budget,4,4,shopping,0,0.0,2,taxi,3063.66
Mumbai,157.9,car,14.7,102.0,local_cuisine,fine_dining,2,5,shopping,0,0.0,2,personal_vehicle,5142.38
Chennai,193.9,bike,34.9,102.0,fast_food,mid_range,3,4,beach,0,0.0,4,personal_vehicle,6676.73
Chennai,44.1,ev,0.1,8.5,veg,fine_dining,3,2,beach,1,3719.97,4,taxi,14444.06
Chennai,73.4,ev,0.17,8.5,local_cuisine,budget,3,4,shopping,1,4359.12,3,personal_vehicle,7312.33
Goa,196.6,scooter,45.9,102.0,veg,fine_dining,3,2,beach,0,0.0,1,personal_vehicle,2852.71
Jaipur,78.7,ev,0.2,8.5,veg,budget,3,1,entertainment,0,0.0,2,taxi,1886.56
Hyderabad,88.6,car,21.6,102.0,cafe,budget,3,2,adventure,0,0.0,2,public_transport,2138.82
Jaipur,61.6,scooter,42.6,102.0,cafe,mid_range,2,5,adventure,0,0.0,2,personal_vehicle,2963.05
Goa,132.9,bike,49.6,102.0,fast_food,budget,2,2,shopping,1,3650.6,1,taxi,5298.55
Chennai,28.5,bike,48.2,102.0,fast_food,mid_range,3,2,museum,0,0.0,1,taxi,1740.67
Bengaluru,38.4,car,16.4,102.0,veg,mid_range,4,3,sightseeing,0,0.0,2,taxi,4182.24
Jaipur,17.8,bike,34.8,102.0,fast_food,fine_dining,3,3,beach,0,0.0,4,personal_vehicle,10052.42
Delhi,174.2,bike,48.7,102.0,non_veg,budget,3,4,beach,0,0.0,2,taxi,2755.38
Goa,179.0,ev,0.15,8.5,fast_food,mid_range,3,4,cafe_hopping,0,0.0,2,rental_vehicle,3456.75
Bengaluru,33.5,scooter,50.0,102.0,cafe,fine_dining,3,4,adventure,0,0.0,2,rental_vehicle,5803.75
Hyderabad,170.3,car,20.3,102.0,local_cuisine,budget,3,3,shopping,0,0.0,3,taxi,3881.76
Jaipur,72.7,car,16.1,102.0,cafe,budget,3,1,entertainment,0,0.0,2,personal_vehicle,1843.18
Hyderabad,23.9,bike,39.1,102.0,cafe,mid_range,3,2,beach,0,0.0,2,personal_vehicle,2836.52
Bengaluru,68.8,bike,39.5,102.0,cafe,mid_range,3,4,adventure,1,968.37,4,rental_vehicle,8090.09
Kochi,161.2,bike,36.8,102.0,fast_food,fine_dining,3,5,shopping,0,0.0,2,personal_vehicle,6373.28
Bengaluru,125.5,bike,41.3,102.0,cafe,mid_range,4,4,sightseeing,1,4313.87,1,taxi,6519.02
Bengaluru,24.8,ev,0.17,8.5,fast_food,budget,3,1,beach,0,0.0,2,rental_vehicle,1585.58
Goa,111.4,scooter,50.4,102.0,local_cuisine,mid_range,3,4,cafe_hopping,0,0.0,1,personal_vehicle,1872.73
Jaipur,27.7,bike,31.4,102.0,local_cuisine,fine_dining,4,3,adventure,0,0.0,2,taxi,6781.37
Mumbai,38.4,bike,46.8,102.0,cafe,budget,3,3,museum,0,0.0,2,taxi,2378.6
Hyderabad,152.4,car,17.7,102.0,non_veg,budget,3,4,cafe_hopping,0,0.0,1,public_transport,2051.5
Delhi,160.1,car,15.0,102.0,local_cuisine,budget,3,2,adventure,0,0.0,4,public_transport,4323.7
Hyderabad,15.9,car,21.5,102.0,veg,budget,3,3,museum,0,0.0,1,public_transport,1044.67
Kochi,126.3,scooter,40.9,102.0,local_cuisine,budget,3,2,sightseeing,0,0.0,1,personal_vehicle,1051.99
Kochi,93.7,scooter,47.1,102.0,fast_food,mid_range,3,1,shopping,0,0.0,1,personal_vehicle,1442.45
Delhi,192.8,scooter,46.6,102.0,fast_food,fine_dining,3,4,museum,1,3789.97,3,public_transport,12941.77
Bengaluru,13.3,car,15.8,102.0,fast_food,budget,3,5,cafe_hopping,0,0.0,1,taxi,1651.47
Jaipur,171.2,car,16.9,102.0,veg,mid_range,2,3,sightseeing,1,4194.6,2,rental_vehicle,8343.38
Goa,86.6,car,20.2,102.0,non_veg,budget,3,2,entertainment,0,0.0,1,rental_vehicle,1619.02
Mumbai,85.2,bike,36.5,102.0,veg,fine_dining,3,1,shopping,0,0.0,2,public_transport,5063.42
Chennai,109.6,ev,0.17,8.5,non_veg,budget,3,2,entertainment,0,0.0,1,public_transport,1023.22
Mumbai,190.8,ev,0.17,8.5,veg,mid_range,3,3,museum,1,3173.06,2,public_transport,6261.26
Hyderabad,147.3,ev,0.12,8.5,fast_food,budget,3,1,cafe_hopping,1,1544.38,2,rental_vehicle,2963.55
Delhi,19.0,scooter,45.3,102.0,cafe,mid_range,3,3,beach,0,0.0,2,public_transport,2856.24
Mumbai,38.6,car,16.8,102.0,veg,mid_range,3,4,beach,0,0.0,1,personal_vehicle,1814.96
Jaipur,85.2,ev,0.18,8.5,veg,budget,3,3,sightseeing,1,1418.63,1,personal_vehicle,2505.23
Chennai,123.3,scooter,54.2,102.0,local_cuisine,budget,3,1,cafe_hopping,1,2907.63,2,personal_vehicle,4535.75
Bengaluru,140.4,car,14.2,102.0,fast_food,budget,3,2,shopping,1,3570.28,2,rental_vehicle,6688.05
Mumbai,85.0,scooter,50.8,102.0,local_cuisine,mid_range,3,1,cafe_hopping,0,0.0,3,public_transport,3556.47
Bengaluru,42.5,car,21.3,102.0,fast_food,fine_dining,3,4,sightseeing,0,0.0,2,public_transport,5903.63
Delhi,148.6,scooter,47.4,102.0,non_veg,mid_range,2,4,entertainment,1,3256.1,2,rental_vehicle,6169.04
Jaipur,171.8,ev,0.15,8.5,fast_food,mid_range,3,1,shopping,1,4402.35,2,taxi,7583.06
